2,118.567,117.684,118.274,117.963
3,117.971,117.432,117.968,117.729
4,117.875,117.230,117.720,117.705
5,118.768,117.711,117.733,118.595
1,119.135,117.858,118.723,118.394
2,119.280,118.216,118.362,119.213
3,119.858,119.124,119.246,119.784
4,120.243,119.332,119.760,119.778
5,121.677,119.697,119.770,121.431
1,121.838,120.196,121.600,120.679
2,120.995,117.939,120.700,119.697
3,119.908,117.702,119.687,117.815
4,119.550,117.433,117.830,118.650
5,119.193,118.045,118.701,118.796
1,119.050,117.556,118.643,117.807
2,118.001,115.556,117.835,116.391
3,118.893,116.296,116.403,118.646
4,119.305,118.252,118.658,118.833
5,119.615,118.812,118.825,119.438
1,120.078,119.303,119.525,120.035
2,120.817,119.957,120.031,120.672
3,120.753,120.269,120.662,120.454
5,120.453,120.144,120.310,120.368
1,120.723,120.166,120.343,120.637
2,120.680,118.856,120.627,119.464
3,119.929,119.241,119.462,119.825
5,120.734,119.805,120.393,120.461
1,120.638,119.366,120.550,119.626
2,119.622,118.046,119.605,118.363
3,119.640,118.416,118.437,119.244
4,119.954,119.151,119.235,119.645
5,119.871,118.412,119.670,118.505
1,119.310,118.093,118.246,118.342
2,118.842,117.531,118.332,117.918
3,117.954,116.064,117.830,117.331
4,117.935,116.145,117.325,116.160
5,117.755,115.845,116.161,117.464
1,117.775,116.915,117.442,117.551
2,118.861,117.571,117.572,118.771
3,118.820,117.173,118.813,117.950
4,118.659,117.243,117.958,118.469
5,118.807,117.530,118.505,117.740
1,118.492,117.255,117.493,118.442
2,118.652,117.331,118.444,117.859
3,118.254,117.245,117.820,117.533
4,118.480,117.375,117.541,118.260
5,118.452,117.293,118.295,117.561
1,117.872,117.003,117.077,117.605
2,117.736,116.869,117.562,117.555
3,117.990,117.067,117.594,117.255
4,117.591,117.016,117.264,117.513
5,119.213,117.164,117.520,119.022
1,119.092,118.325,119.026,118.623
2,119.612,118.391,118.613,119.416
3,120.475,119.277,119.428,120.429
4,120.459,118.503,120.418,119.043
5,119.191,118.404,119.022,118.740
1,118.767,118.272,118.559,118.478
2,119.406,118.227,118.472,119.233
3,119.406,118.537,119.227,118.775
4,119.172,118.428,118.726,118.934
5,119.180,118.294,118.925,119.012
1,119.347,118.733,119.024,118.798
2,119.830,118.755,118.773,118.966
3,119.056,118.618,118.931,118.852
4,119.493,118.671,118.829,119.400
5,119.789,119.108,119.389,119.559
1,120.181,119.621,119.742,120.124
2,120.257,119.372,120.146,119.731
3,119.818,119.460,119.709,119.698
4,120.390,119.620,119.679,120.112
5,121.273,119.894,120.123,120.781
1,121.407,120.604,120.825,121.140
2,122.016,120.913,121.138,121.134
3,121.620,120.844,121.079,121.443
4,121.662,120.654,121.446,121.268
5,121.565,121.127,121.262,121.429
1,121.450,121.084,121.365,121.335
2,121.511,121.106,121.376,121.363
3,121.401,119.301,121.343,120.094
4,121.026,119.666,120.078,120.761
5,121.193,119.892,120.795,120.074
1,120.158,119.578,119.882,119.711
2,119.976,119.213,119.701,119.744
3,119.818,119.227,119.739,119.479
4,119.567,118.322,119.469,119.182
5,119.486,118.925,119.169,119.137
1,120.220,119.107,119.206,120.031
2,120.358,119.770,120.073,120.111
3,120.322,119.407,120.053,119.735
4,119.887,119.445,119.727,119.699
5,119.849,118.711,119.712,118.957
1,119.674,118.792,118.899,119.532
2,120.440,119.428,119.462,120.273
3,120.346,119.634,120.325,120.125
4,120.731,119.851,120.117,120.569
5,120.618,120.048,120.564,120.306
1,120.840,119.710,120.313,120.138
2,120.166,119.063,120.119,119.383
3,119.738,118.783,119.380,119.134
4,119.464,118.788,119.129,118.984
5,119.256,118.561,119.024,118.917
1,119.427,118.524,119.004,119.215
2,119.826,119.158,119.192,119.657
3,119.954,119.338,119.673,119.896
4,120.085,119.417,119.919,119.572
5,119.651,118.820,119.571,118.997
1,119.426,118.768,118.887,119.029
2,119.190,118.767,118.968,118.861
3,119.353,118.603,118.855,119.022
4,119.887,118.486,119.021,119.365
5,120.278,119.373,119.376,120.118
1,120.267,119.989,120.224,120.124
2,120.498,119.719,120.107,119.855
3,120.039,119.197,119.835,119.453
4,119.854,119.048,119.426,119.731
5,120.229,119.579,119.674,119.735
1,120.144,119.670,119.672,120.069
2,120.269,119.781,120.093,119.847
3,120.012,119.027,119.872,119.132
4,119.330,118.879,119.134,119.159
5,119.921,119.147,119.154,119.388
1,120.031,119.251,119.261,119.972
2,120.731,119.823,119.981,120.677
3,121.470,120.577,120.675,121.295
4,121.372,120.837,121.320,121.044
5,121.564,120.634,121.015,121.546
1,121.769,121.439,121.482,121.547
2,123.314,121.492,121.549,123.105
3,124.061,122.769,123.087,123.660
4,124.450,123.485,123.658,123.935
5,124.177,123.599,123.971,124.111
1,124.909,123.853,124.096,124.788
2,125.044,123.745,124.780,124.090
3,124.674,123.783,124.118,124.220
4,124.673,123.772,124.246,124.351
5,125.847,124.345,124.352,125.565
1,125.670,124.286,125.592,124.497
2,124.729,123.853,124.498,124.353
3,124.613,122.450,124.318,122.669
4,124.149,122.628,122.684,123.423
5,123.808,123.134,123.428,123.411
1,123.652,123.132,123.143,123.383
2,123.790,123.284,123.407,123.345
3,124.434,123.203,123.352,123.414
4,123.598,122.473,123.396,122.943
5,123.209,122.551,122.950,122.674
1,123.411,122.552,122.943,123.358
2,124.177,123.336,123.359,123.928
3,124.367,123.711,123.931,123.858
4,123.948,123.312,123.864,123.620
5,123.979,123.218,123.638,123.846
1,123.184,122.100,122.651,122.541
2,122.718,121.933,122.499,122.491
3,123.230,122.358,122.502,123.164
4,123.707,122.946,123.160,123.043
5,123.176,122.592,123.056,122.887
1,122.921,121.850,121.988,122.549
2,122.873,122.001,122.562,122.549
3,122.563,120.405,122.550,120.710
4,121.569,120.456,120.679,121.304
5,122.869,121.269,121.330,122.747
1,123.526,122.247,122.266,123.404
2,123.722,122.914,123.412,123.386
3,123.962,123.254,123.384,123.787
4,124.171,123.730,123.749,124.122
5,124.222,123.908,124.118,124.049
1,124.371,124.027,124.035,124.298
2,124.468,123.753,124.293,123.898
3,124.144,123.564,123.854,123.955
4,124.179,123.667,123.944,123.883
5,124.088,123.589,123.871,123.808
1,123.828,123.002,123.746,123.236
2,123.786,123.068,123.245,123.546
3,124.014,123.323,123.555,123.931
4,124.574,123.869,123.933,124.131
5,124.367,123.511,124.128,123.930
1,124.265,123.848,123.876,124.017
2,124.396,123.792,124.016,124.350
3,125.004,124.012,124.368,124.883
4,124.955,124.533,124.861,124.720
5,125.061,124.096,124.716,124.226
1,124.775,124.141,124.147,124.613
2,125.197,124.512,124.566,125.110
3,125.272,123.782,125.131,124.214
4,124.619,124.061,124.217,124.431
5,124.524,124.047,124.418,124.313
1,124.566,124.201,124.202,124.383
2,124.506,124.175,124.381,124.402
3,124.462,123.681,124.395,123.817
4,124.149,123.325,123.785,123.399
5,123.488,121.807,123.384,122.046
1,122.020,116.164,121.884,118.413
2,120.387,118.244,118.399,118.880
3,120.011,118.442,118.840,119.928
4,121.391,119.784,119.932,121.011
5,121.584,120.642,121.016,121.575
1,121.628,120.872,121.574,121.211
2,121.257,119.244,121.213,119.368
3,120.455,119.219,119.334,120.323
4,120.691,119.638,120.331,120.054
5,120.178,118.753,120.060,119.015
1,119.580,118.790,118.911,119.266
2,120.219,118.847,119.265,119.807
3,121.189,119.804,119.813,120.527
4,121.318,119.972,120.500,120.613
5,120.960,120.354,120.611,120.594
1,120.833,119.843,120.501,120.218
2,120.644,119.393,120.183,120.406
3,120.719,120.100,120.430,120.555
4,120.982,119.786,120.563,120.002
5,120.406,119.047,119.992,119.964
1,120.652,119.719,120.104,120.551
2,120.603,119.687,120.546,120.125
3,120.535,119.617,120.124,120.267
4,120.383,119.218,120.254,120.044
5,121.226,120.015,120.209,120.481
1,120.583,119.689,120.484,119.916
2,120.153,119.241,119.932,119.737
3,120.341,119.542,119.705,119.878
4,120.268,119.486,119.874,119.906
